comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.60;284;1;0;1;32;50;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.080559;NA;.018356;4.339305;4.339298;4.420000;4;0
2.47;283;1;0;1;32;50;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.090877;NA;.010853;4.341868;4.341860;4.430000;4;0
2.44;282;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152648;NA;.015364;8.653266;8.653254;8.810000;4;0
2.66;282;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.155643;NA;.007776;8.549925;8.549919;8.710000;4;0
2.84;282;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152906;NA;.008171;8.460231;8.460219;8.610000;4;0
2.51;283;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.162227;NA;.014563;8.605231;8.605212;8.770000;4;0
2.61;283;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152635;NA;.011667;8.479281;8.479269;8.630000;4;0
2.54;282;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.159878;NA;.017224;8.525431;8.525410;8.680000;4;0
2.41;283;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.150202;NA;.011412;8.587011;8.586999;8.740000;4;0
2.44;283;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.155234;NA;.012846;8.560832;8.560812;8.720000;4;0
2.47;284;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152164;NA;.009203;8.645211;8.645199;8.800000;4;0
2.46;283;1;0;1;32;50;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.149081;NA;.013463;8.593191;8.593184;8.740000;4;0
2.43;283;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.237918;NA;.014462;12.572000;12.571995;12.810000;4;0
2.44;283;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.227106;NA;.009622;12.839935;12.839930;13.070000;4;0
2.45;282;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.227816;NA;.013571;12.723794;12.723787;12.950000;4;0
2.45;284;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.229318;NA;.013314;12.872099;12.872077;13.100000;4;0
2.59;282;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.228456;NA;.017354;12.840761;12.840750;13.070000;4;0
2.43;282;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.239014;NA;.011978;12.839705;12.839695;13.080000;4;0
2.43;284;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.225205;NA;.014727;12.691370;12.691364;12.920000;4;0
2.88;284;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.229237;NA;.009897;12.800099;12.800092;13.030000;4;0
2.42;282;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.230692;NA;.014327;13.024223;13.024214;13.250000;4;0
2.44;283;1;0;1;32;50;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.227150;NA;.007317;12.574812;12.574801;12.800000;4;0
3.08;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007751;NA;.015514;.107638;.107626;.110000;4;18
2.78;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.005614;NA;.016040;.103329;.103318;.110000;4;18
3.02;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.012787;NA;.010018;.109477;.109473;.120000;4;12
3.02;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007332;NA;.012724;.058910;.058899;.070000;5;27
2.95;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007525;NA;.012215;.115498;.115487;.120000;5;14
3.03;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.005282;NA;.012877;.107258;.107245;.110000;4;17
3.14;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007475;NA;.012751;.019111;.019100;.030000;4;60
2.99;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.008015;NA;.007331;.071766;.071747;.080000;5;16
3.04;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007256;NA;.009309;.101531;.101520;.110000;4;13
2.89;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.081213;NA;.021452;2.879706;2.879693;2.960000;5;0
2.97;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.090684;NA;.017529;2.884186;2.884178;2.970000;5;0
3.06;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.081780;NA;.009982;2.885430;2.885421;2.970000;5;0
2.91;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.080801;NA;.015106;2.938181;2.938168;3.020000;5;0
2.87;305;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.079220;NA;.013450;2.833348;2.833343;2.910000;5;0
2.93;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.088783;NA;.012213;2.836545;2.836536;2.930000;5;0
2.89;303;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.074802;NA;.022117;2.938102;2.938091;3.010000;5;0
3.03;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.089963;NA;.012891;2.934581;2.934562;3.020000;5;0
2.91;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.079353;NA;.011705;2.934822;2.934810;3.010000;5;0
3.18;304;1;0;1;32;51;1;0;5;5000;5000;25;25000;1000;0;0;0;16;.080261;NA;.013972;2.886141;2.886128;2.970000;5;0
2.90;304;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.151383;NA;.012339;5.960362;5.960351;6.110000;5;0
3.08;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.155959;NA;.017782;5.740203;5.740191;5.900000;5;0
3.12;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.157719;NA;.013058;5.754239;5.754232;5.910000;5;0
3.14;304;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.156702;NA;.012919;5.736927;5.736906;5.890000;5;0
2.90;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152117;NA;.008186;5.912809;5.912801;6.060000;5;0
3.07;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.153341;NA;.021170;5.717864;5.717852;5.870000;5;0
2.89;304;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.151808;NA;.018823;5.715948;5.715940;5.870000;5;0
2.90;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.151934;NA;.010857;5.552907;5.552902;5.700000;5;0
3.05;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.152586;NA;.019400;5.716532;5.716511;5.870000;5;0
3.04;305;1;0;1;32;51;1;0;5;5000;5000;50;25000;1000;0;0;0;16;.165168;NA;.007655;5.716405;5.716397;5.880000;5;0
2.91;305;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.231617;NA;.012269;8.780081;8.780059;9.010000;5;0
3.05;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.229080;NA;.013269;8.520800;8.520796;8.750000;5;0
2.87;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.227504;NA;.009105;8.480108;8.480098;8.710000;5;0
2.94;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.226501;NA;.016770;8.595899;8.595881;8.820000;5;0
2.81;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.228280;NA;.016089;8.939326;8.939318;9.170000;5;0
3.05;305;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.225856;NA;.011961;8.523886;8.523878;8.750000;5;0
2.87;305;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.235394;NA;.010636;8.523072;8.523052;8.760000;5;0
2.90;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.231140;NA;.015742;8.522101;8.522089;8.750000;5;0
2.93;304;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.226970;NA;.015880;8.483191;8.483171;8.710000;5;0
2.87;303;1;0;1;32;51;1;0;5;5000;5000;75;25000;1000;0;0;0;16;.233444;NA;.019474;8.524550;8.524539;8.760000;5;0
2.51;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006779;NA;.010676;.114526;.114514;.120000;4;12
2.38;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006854;NA;.010831;.115519;.115514;.120000;4;13
2.27;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.017615;NA;.007820;.162116;.162113;.180000;4;6
2.66;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006872;NA;.011053;.155410;.155400;.160000;4;9
2.40;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.012084;NA;.011152;.131795;.131787;.140000;4;10
2.47;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.003604;NA;.009263;.022926;.022915;.030000;4;50
2.68;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006294;NA;.011596;.091981;.091969;.100000;4;16
2.40;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.012888;NA;.011124;.174512;.174508;.190000;4;8
2.52;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.017217;NA;.006740;.122744;.122741;.140000;4;7
2.58;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007277;NA;.008811;.187294;.187283;.190000;4;7
2.39;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006827;NA;.011199;3.673376;3.673365;3.680000;4;0
2.38;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006468;NA;.011061;1.358344;1.358334;1.360000;4;1
2.38;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.008135;NA;.008624;2.345827;2.345816;2.350000;4;0
2.39;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.008137;NA;.016914;3.588547;3.588536;4.600000;4;0
2.29;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.023664;NA;.014215;2.898407;2.898395;3.920000;4;0
2.39;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006609;NA;.006693;3.021239;3.021222;3.030000;4;0
2.39;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006667;NA;.011045;2.040905;2.040893;2.050000;4;0
2.55;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006830;NA;.009277;3.547938;3.547918;3.550000;4;0
2.38;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.007634;NA;.015076;1.630328;1.630320;2.640000;4;0
2.41;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.005643;NA;.009640;1.863207;1.863196;1.870000;4;0
2.48;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.027161;NA;.015139;4.925522;4.925503;5.950000;4;0
2.68;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.006925;NA;.010559;4.863302;4.863292;4.870000;4;0
2.59;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.006715;NA;.008482;7.094919;7.094914;7.100000;4;0
2.42;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.006957;NA;.009899;3.829908;3.829903;3.840000;4;0
2.50;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007543;NA;.010048;4.432480;4.432467;4.440000;4;0
2.57;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.004384;NA;.011054;5.383625;5.383614;5.390000;4;0
2.71;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.038328;NA;.011537;5.559568;5.559563;6.600000;4;0
2.57;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.005775;NA;.008143;5.920793;5.920781;5.920000;4;0
2.38;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.005304;NA;.013398;5.610144;5.610132;6.610000;4;0
2.48;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.008080;NA;.010461;5.366328;5.366308;5.370000;4;0
2.59;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.007275;NA;.008277;16.145407;16.145397;16.150000;4;0
2.58;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.028554;NA;.016325;12.615039;12.615028;13.640000;4;0
2.54;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.006773;NA;.008911;16.859076;16.859055;16.870000;4;0
2.57;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.011360;NA;.013501;11.354266;11.354245;12.370000;4;0
2.39;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.007525;NA;.009373;19.138482;19.138478;19.150000;4;0
2.38;283;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.007110;NA;.008548;10.206375;10.206364;10.210000;4;0
2.63;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.006847;NA;.009138;15.695080;15.695069;15.700000;4;0
2.52;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.024990;NA;.010489;13.174217;13.174194;14.200000;4;0
2.37;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.006854;NA;.008936;10.832137;10.832126;10.840000;4;0
2.39;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.023337;NA;.017236;14.578515;14.578493;15.600000;4;0
2.46;285;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007748;NA;.007516;.119434;.119414;.130000;4;10
2.42;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007129;NA;.007791;.114058;.114047;.120000;4;10
2.58;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006937;NA;.012904;.115521;.115509;.120000;4;14
2.45;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.012443;NA;.011584;.121613;.121601;.130000;4;11
2.59;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006879;NA;.006229;.107926;.107896;.110000;4;8
2.45;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.012320;NA;.010355;.109570;.109562;.120000;4;12
2.64;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007071;NA;.011806;.104173;.104162;.110000;4;13
2.46;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006995;NA;.011033;.116103;.116091;.120000;4;12
2.58;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006997;NA;.010972;.098797;.098786;.100000;4;14
2.44;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.005823;NA;.011052;.064014;.064006;.070000;4;21
2.49;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.039786;NA;.020538;.954638;.954626;1.990000;4;1
2.53;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006907;NA;.008880;.527058;.527048;.530000;4;2
2.43;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007808;NA;.011574;.320219;.320208;.330000;7;5
2.44;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.020087;NA;.017713;.779865;.779858;1.800000;4;1
2.62;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007831;NA;.013440;.317694;.317683;.320000;4;6
2.64;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.017790;NA;.008127;.136412;.136404;.150000;4;7
2.66;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.006913;NA;.007629;.522568;.522556;.530000;4;2
2.50;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.008213;NA;.008498;.325708;.325697;.330000;4;4
2.52;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007573;NA;.008685;2.651557;2.651552;2.660000;4;0
2.61;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.005533;NA;.011418;.325255;.325237;1.330000;4;1
2.75;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.013142;NA;.007487;1.067451;1.067448;1.080000;4;1
2.68;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.032193;NA;.013677;1.146365;1.146352;2.180000;4;0
2.65;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.012250;NA;.011300;.734817;.734808;.740000;4;2
2.56;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.012312;NA;.008613;2.227228;2.227216;2.240000;4;0
2.57;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007594;NA;.013200;.341482;.341471;.350000;4;5
2.42;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.024599;NA;.017066;1.801838;1.801817;2.830000;4;0
2.44;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.016780;NA;.017502;.957772;.957751;1.970000;4;1
2.62;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.005318;NA;.013854;1.108069;1.108056;1.110000;4;1
2.61;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.017755;NA;.009042;2.170101;2.170093;2.190000;4;0
2.54;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007604;NA;.009964;1.569311;1.569299;1.580000;4;1
2.85;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.020543;NA;.016897;3.899826;3.899815;4.920000;4;0
2.60;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.006313;NA;.007855;2.965143;2.965138;2.970000;4;0
2.53;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.017642;NA;.012678;2.812267;2.812258;2.830000;4;0
2.61;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.017708;NA;.009411;4.489664;4.489656;4.510000;4;0
2.33;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.005844;NA;.013062;4.034172;4.034167;4.040000;4;0
2.45;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.013174;NA;.009432;2.616502;2.616494;2.630000;4;0
2.51;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.034190;NA;.016624;3.195769;3.195758;4.230000;4;0
2.67;284;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.010305;NA;.010061;3.107137;3.107118;4.120000;4;0
2.43;283;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.006894;NA;.009605;5.880326;5.880315;5.890000;4;0
2.74;282;1;0;1;32;50;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.017629;NA;.009484;2.827407;2.827398;2.840000;4;0
2.89;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007127;NA;.013594;.105451;.105440;.110000;4;16
3.01;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006151;NA;.009076;.108350;.108338;.110000;4;13
3.07;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.017570;NA;.008959;.109569;.109562;.120000;4;10
3.04;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.017887;NA;.008862;.102524;.102509;.120000;4;11
3.07;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007001;NA;.015866;.101185;.101172;.110000;4;18
2.89;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007465;NA;.016418;.101886;.101875;.110000;5;19
2.92;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007486;NA;.013395;.112285;.112274;.120000;4;14
2.88;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.008104;NA;.017641;.104472;.104459;.110000;5;21
3.03;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006029;NA;.012366;.107156;.107152;.110000;4;16
2.88;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007328;NA;.008958;.105824;.105809;.110000;5;12
2.89;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007464;NA;.009803;.105135;.105130;.110000;4;14
3.02;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.004707;NA;.016172;1.445595;1.445583;1.450000;4;1
3.09;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.004884;NA;.015257;.274278;.274266;.280000;5;7
2.90;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007342;NA;.008816;1.450110;1.450107;1.460000;5;1
2.89;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007450;NA;.011076;.476277;.476265;.480000;4;3
3.06;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007419;NA;.016162;.109466;.109455;.110000;5;17
2.87;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007286;NA;.015858;.872146;.872127;.880000;5;2
3.04;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007329;NA;.008522;.307720;.307704;.310000;4;4
2.88;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;1.008447;NA;.020639;.272470;.272465;1.280000;4;2
2.88;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;1;16;.007472;NA;.016890;.111413;.111401;.120000;4;18
2.89;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.004591;NA;.010304;1.518550;1.518536;1.520000;5;1
2.87;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.008696;NA;.016850;.310822;.310818;.320000;4;7
2.78;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.006708;NA;.016635;.444263;.444251;.450000;4;5
2.77;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007176;NA;.015549;1.313453;1.313445;1.320000;4;1
3.05;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.005216;NA;.011936;.687578;.687565;.690000;5;2
3.05;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007572;NA;.010493;.918297;.918286;.930000;5;1
3.02;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;1.035885;NA;.022213;.733107;.733099;1.770000;4;1
2.87;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.007456;NA;.015246;.855208;.855198;.860000;4;2
2.98;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.005838;NA;.011431;.325120;.325109;.330000;4;5
2.87;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;2;16;.006101;NA;.010814;.730826;.730814;.740000;4;2
2.99;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.025390;NA;.012666;2.146068;2.146049;3.170000;4;0
3.03;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.031350;NA;.016381;1.747734;1.747714;2.780000;4;0
3.02;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.028738;NA;.016946;1.405505;1.405483;2.430000;4;0
2.92;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.005824;NA;.011205;1.571293;1.571281;1.580000;5;1
2.89;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.009178;NA;.024145;1.146038;1.146016;2.150000;5;1
3.10;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;.012913;NA;.009917;1.346171;1.346158;1.360000;4;1
3.09;303;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.024676;NA;.013979;1.377305;1.377300;2.400000;5;0
2.90;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.005230;NA;.020879;1.813902;1.813881;2.820000;4;1
2.89;304;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.001785;NA;.018255;2.333743;2.333722;3.340000;8;0
3.05;305;1;0;1;32;51;1;0;5;5000;5000;0;25000;1000;0;0;5;16;1.018942;NA;.021461;1.607458;1.607450;2.630000;4;0
